release_id,track_name,artist,artist_n,genre,release_type,editorial_tier,is_feature,monthly_listeners,wk1_streams,locked_forecast_streams,fresh_predicted_wk1,fresh_predicted_wk1_rounded,locked_ratio,fresh_ratio,locked_log_error,fresh_log_error,artist_offset,artist_offset_shrunk,loo_offset,loo_offset_shrunk,n_other,log_error_loo,log_error_shrunk,abs_log_error,abs_log_error_loo,abs_log_error_shrunk,is_wrong_ml_remix
c688c0c1-ce26-44b9-a3fd-1411352daa0c,When I'm Hot,Griz,3,dubstep,album_track,1,True,1950000.0,225215,312113,124523.1872144544,124523,0.7215816066616898,1.8086189812354683,-0.32630980021811085,0.5925635602572655,0.9933588027972707,0.37250955104897654,1.1937564240672733,0.34107326401922095,2,-0.6011928638100078,0.2514902962380446,0.5925635602572655,0.6011928638100078,0.2514902962380446,False
fc29b252-3e12-4161-81fb-cb0a61efdd2d,For The Girls,Hayden James,2,house,single,1,True,2658000.0,88782,356347,156251.17992541826,156251,0.24914479425952793,0.5682005092209697,-1.3897210484744995,-0.5652809133622229,-0.5681678571449178,-0.1623336734699765,-0.5710548009276127,-0.09517580015460213,1,0.005773887565389879,-0.4701051132076207,0.5652809133622229,0.005773887565389879,0.4701051132076207,False
b47d846d-5690-4718-b51e-c8203bb55828,One I Want,Hayden James,2,house,single,1,True,2674000.0,88421,357264,156516.9481367408,156517,0.24749484974696584,0.5649292364348373,-1.3963655062930729,-0.5710548009276127,-0.5681678571449178,-0.1623336734699765,-0.5652809133622229,-0.09421348556037047,1,-0.005773887565389879,-0.4768413153672423,0.5710548009276127,0.005773887565389879,0.4768413153672423,False
002c00c4-803d-4ce6-a3fd-9f35e2e2ba80,Freaks,Joshwa,3,house,album_track,1,False,2000000.0,71982,170000,128656.08243424993,128656,0.4234235294117647,0.5594916201244244,-0.8593823492894158,-0.5807267287785588,-0.40814848467725257,-0.15305568175396972,-0.3218593626265994,-0.09195981789331412,2,-0.2588673661519594,-0.4887669108852447,0.5807267287785588,0.2588673661519594,0.4887669108852447,False
b78f3cf3-aded-4651-b6ee-398984d18c04,Lets Get Ill,Joshwa,3,house,single,1,False,2000000.0,99007,170000,147880.55452212636,147881,0.5823941176470588,0.6695065508777643,-0.5406078823445918,-0.40121432916724253,-0.40814848467725257,-0.15305568175396972,-0.4116155624322576,-0.11760444640921645,2,0.010401233265015075,-0.28360988275802607,0.40121432916724253,0.010401233265015075,0.28360988275802607,False
eb7df52a-16fc-4668-8afb-ee132a9ed07e,Work Your Body,Joshwa,3,house,single,1,False,2000000.0,116036,170000,147880.55452212636,147881,0.682564705882353,0.7846602981370233,-0.38189794926330567,-0.24250439608595636,-0.40814848467725257,-0.15305568175396972,-0.49097052897290067,-0.14027729399225733,2,0.2484661328869443,-0.10222710209369903,0.24250439608595636,0.2484661328869443,0.10222710209369903,False
0562db03-e2be-4398-9a92-45b5184c1dd9,Light Down - Kasango Remix,Kasango,1,house,alternate_version,1,True,6200000.0,3415,162854,162853.847045319,162854,0.02096970292409152,0.020969722619138823,-3.864676600878647,-3.864675661664671,-3.864675661664671,-0.6441126102774452,0.0,0.0,0,-3.864675661664671,-3.864675661664671,3.864675661664671,3.864675661664671,3.864675661664671,True
88620604-3fed-44e0-915c-ffb2ce584aac,World is Mine,Kasbo,1,house,single,2,True,995000.0,507176,329131,224327.82119901312,224328,1.5409548173827443,2.2608698167226313,0.4324022355854459,0.8157496138949738,0.8157496138949738,0.13595826898249563,0.0,0.0,0,0.8157496138949738,0.8157496138949738,0.8157496138949738,0.8157496138949738,0.8157496138949738,False
d1007c54-44c1-4864-bb54-f06eb508a75e,Bass Down Low,KSHMR,3,big-room,alternate_version,1,True,4337000.0,111467,439400,147180.12498116665,147180,0.25368001820664543,0.75735089920778,-1.3716815769819222,-0.27792859370172013,-0.025965539437260914,-0.009737077288972842,0.1000159876949687,0.02857599648427677,2,-0.37794458139668885,-0.3065045901859969,0.27792859370172013,0.37794458139668885,0.3065045901859969,False
f943607f-0f5f-42fb-a138-fd5907ad7b80,Khoye Yahaan Reimagined,KSHMR,3,big-room,alternate_version,0,False,4500000.0,98312,171023,80455.33230555181,80455,0.574846658051841,1.2219451114393818,-0.5536519553996331,0.20044394275155614,-0.025965539437260914,-0.009737077288972842,-0.13917028053166944,-0.0397629372947627,2,0.33961422328322555,0.24020688004631885,0.20044394275155614,0.33961422328322555,0.24020688004631885,False
cb8923f0-5d68-4ee9-82c0-21beb068c216,Ultra Love RYOS Remix,KSHMR,3,big-room,alternate_version,1,True,4300000.0,146763,385257,146823.47402169954,146823,0.38094830204253266,0.999588117485283,-0.9650916032392607,-0.0004119673616187561,-0.025965539437260914,-0.009737077288972842,-0.038742325475081996,-0.011069235850023427,2,0.03833035811346324,0.01065726848840467,0.0004119673616187561,0.03833035811346324,0.01065726848840467,False
1ab2927f-c9bf-404b-b5a0-65e0fef90553,The Other Side,Level Up,1,house,single,0,False,430000.0,59488,62619,50463.637540875396,50464,0.9499992015203054,1.1788290123123784,-0.051294134892845476,0.16452158331282654,0.16452158331282654,0.02742026388547109,0.0,0.0,0,0.16452158331282654,0.16452158331282654,0.16452158331282654,0.16452158331282654,0.16452158331282654,False
9760bc2d-7cd0-4352-934e-fb775efa681a,KOOLAID MAN,LSDREAM,2,melodic-bass,single,1,False,400000.0,74971,85381,93752.46685130538,93752,0.8780759185298836,0.7996696248953808,-0.13002222151122622,-0.22355660549011558,0.1691304793921617,0.0483229941120462,0.561817564274439,0.0936362607124065,1,-0.7853741697645545,-0.3171928662025221,0.22355660549011558,0.7853741697645545,0.3171928662025221,False
b34ab02f-88b1-42eb-a8f1-54faa6358a46,Pull Me Closer,LSDREAM,2,melodic-bass,single,1,True,403000.0,160631,158970,91587.26601959876,91587,1.0104485122979179,1.7538573535498545,0.010394303864660502,0.561817564274439,0.1691304793921617,0.0483229941120462,-0.22355660549011558,-0.037259434248352596,1,0.7853741697645545,0.5990769985227915,0.561817564274439,0.7853741697645545,0.5990769985227915,False
d81bd447-4dd9-47a6-ae1a-25e25a7833b8,Ashiko,O'Flynn,2,house,lead_single,1,False,786000.0,47407,113996,113515.35481662554,113515,0.4158654689638233,0.41762632092003765,-0.8773934629372014,-0.8731682153768748,-0.2612617432990185,-0.07464621237114814,0.35064472877883773,0.05844078812980629,1,-1.2238129441557126,-0.9316090035066811,0.8731682153768748,1.2238129441557126,0.9316090035066811,False
e8c58708-8cbb-41bb-97c8-2af77b48a284,Fara,O'Flynn,2,house,focus_track,1,False,254000.0,124086,72411,87385.56814428806,87386,1.7136346687657953,1.419982757279937,0.538616652046022,0.35064472877883773,-0.2612617432990185,-0.07464621237114814,-0.8731682153768748,-0.1455280358961458,1,1.2238129441557126,0.4961727646749835,0.35064472877883773,1.2238129441557126,0.4961727646749835,False
9cd4d4f1-ff5c-42ca-9ddc-bedd621b0c3e,Body Step,Pretty Girl,2,house,focus_track,1,False,204000.0,34039,82126,82126.02156873872,82126,0.414472883130799,0.41447277427787815,-0.8807477272203981,-0.8807479898502094,-1.2828655199966033,-0.3665330057133152,-1.6849830501429972,-0.2808305083571662,1,0.8042350602927878,-0.5999174814930432,0.8807479898502094,0.8042350602927878,0.5999174814930432,False
442224b9-5178-45dc-bd78-7106fd6e3dc2,Satisfy,Pretty Girl,2,house,album_track,0,False,204000.0,6592,35546,35546.43403396789,35546,0.18544983964440442,0.1854475752392135,-1.6849708397306296,-1.6849830501429972,-1.2828655199966033,-0.3665330057133152,-0.8807479898502094,-0.14679133164170158,1,-0.8042350602927878,-1.5381917185012957,1.6849830501429972,0.8042350602927878,1.5381917185012957,False
