release_id,track_name,artist_name,genre,release_type,is_feature,editorial_tier,wk1_streams,frozen_ml,is_multi_artist,roster_n,roster_roles,A_ml,A_pred,A_ratio,A_log_resid,A_cooks_dropped,A_cooks_d0,A_cooks_d0_dropped,B_ml,B_pred,B_ratio,B_log_resid,B_cooks_dropped,B_cooks_d0,B_cooks_d0_dropped,C_ml,C_pred,C_ratio,C_log_resid,C_cooks_dropped,C_cooks_d0,C_cooks_d0_dropped,D_ml,D_pred,D_ratio,D_log_resid,D_cooks_dropped,D_cooks_d0,D_cooks_d0_dropped,E_ml,E_pred,E_ratio,E_log_resid,E_cooks_dropped,E_cooks_d0,E_cooks_d0_dropped,F_ml,F_pred,F_ratio,F_log_resid,F_cooks_dropped,F_cooks_d0,F_cooks_d0_dropped,G_ml,G_pred,G_ratio,G_log_resid,G_cooks_dropped,G_cooks_d0,G_cooks_d0_dropped
014cb496-a6b7-4808-b802-9b2e2ae58197,Its Called Freefall (Griz Remix),Griz,dubstep,alternate_version,True,0,419766,1127000.0,True,2,primary:Griz|original:Rainbow Kitten Surprise,1127000.0,49924.808870215245,8.407964086376886,2.0883573676819154,True,0.14889916125549096,True,6000000.0,97325.8837417201,4.312994486789966,1.3997570356694933,True,0.1412045556831875,True,6000000.0,60982.26677339313,6.8834109030388815,1.888292305361798,True,0.19266553922655208,True,7127000.0,49868.19972811197,8.417508598437879,2.0998546860633045,True,0.19360397661613585,True,2627000.0,52312.42063620303,8.024212890456443,2.04164158749934,True,0.16542234872075395,True,4127000.0,56439.97397320006,7.437388263136365,1.9656977527947905,True,0.17759981264322902,True,2600384.586940943,76856.2524984271,5.461702676806818,1.6358851829940182,True,0.15381644054139634,True
d8f0f831-841f-4743-8ddb-4a413ab68512,Telekinesis,Zingara,dubstep,single,False,0,65122,303000.0,False,1,primary:Zingara,303000.0,40622.20386643086,1.603113415858147,0.47194762337546514,False,0.006930507244827757,False,303000.0,38615.94194618405,1.6864019552016967,0.5225972387580295,False,0.009505151690824483,False,303000.0,41599.17797831432,1.5654636260829033,0.44818202681806873,False,0.008128505903766618,False,303000.0,41577.906906570075,1.5662645102923525,0.4486934915378864,False,0.008704061358020163,False,303000.0,41844.086795942814,1.5563011404114142,0.44231194199949897,False,0.007621428053963118,False,303000.0,41497.74903440627,1.569289937774856,0.4506232481225627,False,0.008079948627388896,False,303000.0000000001,41792.60705178297,1.5582181776626385,0.44354297465496906,False,0.008887707295731177,False
cb8923f0-5d68-4ee9-82c0-21beb068c216,Ultra Love RYOS Remix,KSHMR,big-room,alternate_version,True,1,146763,4300000.0,True,2,primary:KSHMR|remixer:RYOS,4300000.0,136536.87239269842,1.074896454181914,0.031402340728895695,False,0.00040523640721237017,False,4300000.0,172339.92217781945,0.8515902650145721,-0.22252518115233144,False,0.00016160631548371596,False,4300000.0,131585.55776738553,1.11534276625893,0.0683397768350602,False,0.0005288308313556694,False,4650000.0,116458.59724892497,1.260216106555884,0.20082401191157118,False,0.0004788282895899554,False,4387500.0,129435.32657018358,1.1338712845169117,0.08481569862603422,False,0.000418567725196204,False,4475000.0,130873.39470277111,1.121412035909331,0.07376664306103464,False,0.00043874327097894806,False,1226784.4146385298,128136.30225784995,1.1453662811704006,0.07384907835091958,False,0.002198338690165247,False
8988c2a1-11fb-4d6c-abbd-7822e3189a3c,Hold On,Rhye,downtempo,lead_single,False,2,246709,2690000.0,False,1,primary:Rhye,2690000.0,279041.57397232373,0.8841299039707589,-0.12315127694744987,True,0.00012770678178298262,False,2690000.0,288021.43423456344,0.8565647228847602,-0.1548253973657321,True,2.5878240940508212e-05,False,2690000.0,301772.7103882488,0.8175325054495285,-0.20146461498344514,True,1.4912717976341252e-06,False,2690000.0,309378.5504670511,0.7974340807646734,-0.22635610508781667,True,1.1167136624970794e-06,False,2690000.0,301221.74411590025,0.8190278584439591,-0.19963718051348245,True,3.6273662351134934e-05,False,2690000.0,302256.14407688525,0.8162249298636072,-0.20306531265967465,True,8.349202454332664e-06,False,2690000.0,284876.63938373217,0.8660204660294384,-0.1438467378705024,True,1.937587502541512e-05,False
cc49328f-6d0c-4445-85ff-ce848650d680,Ankaa,CloZee,melodic-bass,single,True,1,149552,500000.0,False,1,primary:CloZee,500000.0,98210.91708275744,1.5227635016785352,0.42052677733677335,False,0.007007945840753686,False,500000.0,95302.14700805789,1.5692406172901354,0.4505918190930469,False,0.01129479105667468,False,500000.0,98067.76965532431,1.5249862470169933,0.421985391669196,False,0.009391726935883063,False,500000.0,95574.42430315724,1.5647700845743902,0.4477389023845788,False,0.01069101495809361,False,500000.0,99493.1002225907,1.5031394103250892,0.4075558611766965,False,0.008480142266653891,False,500000.0,98101.07683913758,1.5244684851444565,0.42164581497566367,False,0.009435806486159092,False,499999.9999999997,109568.50097186849,1.364917824680263,0.3110942251252862,False,0.00956525387787472,False
a0825241-32a2-4574-8f6e-339fcbe9df0c,beautiful colors,big gigantic,dubstep,single,True,2,127667,877000.0,False,1,primary:big gigantic,877000.0,234968.66874409906,0.5433362698200426,-0.6100268692872781,False,0.0020129782540503423,False,877000.0,221542.47253903744,0.5762642193925326,-0.5511890092403053,False,0.00022719574659819258,False,877000.0,243229.21895319593,0.5248834845971638,-0.6445789751221707,False,0.001725649321584515,False,877000.0,246955.02522722105,0.5169645763739157,-0.6597809244731501,False,0.0015018610222838418,False,877000.0,247866.38783054845,0.515063785442657,-0.6634645307593665,False,0.001730536528974173,False,877000.0,244510.8611388607,0.5221322251509162,-0.6498344182889522,False,0.001603145967591823,False,877000.0000000006,251456.41297719945,0.5077102567735112,-0.6778443548032485,False,0.0006066735297059514,False
f9ced8aa-e3c2-4289-aa4e-de9d50b84c4c,Crossroads City,Gramatik,melodic-bass,single,True,1,43480,814000.0,False,1,primary:Gramatik,814000.0,106803.04239531573,0.4071045077448748,-0.8986853507148691,False,0.004520827363058796,False,814000.0,110525.1172160028,0.3933947422559673,-0.9329417379971012,True,0.004735116846534853,False,814000.0,105793.83063293662,0.4109880485456535,-0.8891911438730506,False,0.004028944663031925,False,814000.0,100459.28271579396,0.43281216851814314,-0.8374514360453311,False,0.0038203784474852157,False,814000.0,106514.75598393477,0.4082063522406035,-0.8959824671385377,False,0.0042124356493091295,False,814000.0,105548.35967746859,0.4119438722957405,-0.8868681712049646,False,0.004035407759708111,False,813999.9999999995,123365.1455816606,0.352449630687776,-1.0428475586056845,True,0.004784026300843346,False
a169f11f-18fc-4cef-bd90-1357ea679867,OBSESSED,BORGORE,house,focus_track,False,1,47365,630000.0,False,1,primary:BORGORE,630000.0,93069.78463932226,0.5089191963165686,-0.7480367177377616,False,0.0027427467411025603,False,630000.0,77516.85301133156,0.6110284171762764,-0.6910627503257629,False,0.0026126152171968347,False,630000.0,110179.71983383167,0.4298885500111442,-0.8050085767563449,False,0.0027678411804293664,False,630000.0,114784.56190296108,0.4126425994468001,-0.8363832731483303,False,0.002733608151098565,False,630000.0,111026.97510302541,0.4266080378759174,-0.8126689182534097,False,0.002731878844514025,False,630000.0,110350.12360022662,0.42922471180542227,-0.8065539802958899,False,0.0027295916085253564,False,629999.9999999999,101965.37465284673,0.46452043314958424,-0.7469471048418068,False,0.002539038551486928,False
db228801-1892-4dc7-8bc2-d440f8b4498d,Fatal,RHYE,downtempo,focus_track,False,1,200290,2700000.0,False,1,primary:RHYE,2700000.0,119556.81484747733,1.6752704582797453,0.44340392703739795,False,0.003793658422433251,False,2700000.0,120663.81773988952,1.6599010685353721,0.3083070646007773,False,0.001928106089577718,False,2700000.0,138180.36193722632,1.449482380795828,0.41042722709218005,False,0.0035723517772025333,False,2700000.0,133207.2678293172,1.5035966375095846,0.45665016058164376,False,0.003496663417824354,False,2700000.0,136102.9549134131,1.4716065505515428,0.42557540870440214,False,0.0036312606510717823,False,2700000.0,137298.10928435158,1.458796490672635,0.41683248747666823,False,0.003555127905760469,False,2700000.0000000005,145297.29564473103,1.378484018654639,0.34078698542424846,False,0.00218577603108827,False
e8c58708-8cbb-41bb-97c8-2af77b48a284,Fara,O'Flynn,house,focus_track,False,1,124086,254000.0,False,1,primary:O'Flynn,254000.0,79600.8230957399,1.5588532275697142,0.37137974756813996,False,0.006829669135945931,False,254000.0,58808.13721033811,2.110014121960429,0.5482437016139805,False,0.013944974772248315,False,254000.0,95656.66727500533,1.2972017898476704,0.29943018838108415,False,0.00707050178721741,False,254000.0,104600.2282450122,1.1862880424060354,0.2196193040648975,False,0.0074802433149365605,False,254000.0,97774.39624999082,1.2691052541274235,0.277532841020788,False,0.007278594252056502,False,254000.0,96281.24852193329,1.2887867773311297,0.2929220063064868,False,0.0074396403633708785,False,253999.99999999994,81742.56411162607,1.5180096360881286,0.43720265413361226,False,0.012934220416844076,False
